user_id,age_bucket,gender,region,language,subscription_status,signup_date,payment_type,utterance_type,device_type,device_subtype,device_model,os_version,app_version,build_number,llm_model,model_version,temperature,max_tokens,streaming_enabled,experiment_id,variant,assignment_date
3875,25-34,F,NA,ko,Plus,2024-08-07,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.0,b9975,gpt-4o,2025-11-15,0.63,256,1,,,2026-01-06
3876,45-54,M,NA,en,Free,2024-05-30,None,click,phone,android,Galaxy S22,Android 13,v1.9.0,b5259,gpt-4o,2025-11-15,0.95,256,1,,,2026-01-06
3877,25-34,M,NA,fr,Free,2024-11-30,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b6157,gpt-4.1-mini,2025-12-01,0.82,256,1,,,2026-01-06
3878,55+,F,NA,en,Plus,2025-04-29,Annual,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.8.7,b7853,gpt-4.1-mini,2025-12-01,1.04,512,1,,,2026-01-06
3879,18-24,M,EU,en,Free,2024-09-22,None,voice,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b5760,gpt-4o,2025-11-15,0.61,2048,1,,,2026-01-06
3880,25-34,F,EU,en,Plus,2025-02-05,Monthly,text,phone,android,Galaxy S23,Android 13,v1.9.1,b6360,gpt-4o,2025-11-15,0.76,1024,1,,,2026-01-06
3881,25-34,M,APAC,pt,Free,2025-01-26,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.0,b5625,gpt-4o-mini,2025-10-20,0.61,512,1,,,2026-01-06
3882,35-44,M,NA,es,Free,2025-11-08,None,voice,phone,ios,iPhone 15,iOS 16,v1.8.7,b4945,gpt-4o,2025-11-15,0.39,1024,1,voice_latency_optim_v1,treatment,2026-01-06
3883,25-34,M,NA,es,Free,2025-07-07,None,text,phone,android,Galaxy S22,Android 13,v1.9.1,b9835,gpt-4o,2025-11-15,0.73,256,1,,,2026-01-06
3884,35-44,F,NA,es,Enterprise,2024-12-17,Monthly,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b2006,gpt-4o,2025-11-15,0.86,1024,0,,,2026-01-06
3885,25-34,F,NA,es,Team,2025-06-13,Monthly,text,phone,android,Pixel 7,Android 14,v1.8.7,b1795,gpt-4o-mini,2025-10-20,0.42,1024,1,,,2026-01-06
3886,18-24,M,LATAM,en,Free,2024-04-11,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.8.7,b7121,gpt-4o-mini,2025-10-20,0.43,512,1,,,2026-01-06
3887,45-54,F,EU,en,Free,2024-08-11,None,text,phone,ios,iPhone 13,iOS 16,v1.8.7,b4373,gpt-4o,2025-11-15,0.63,256,1,,,2026-01-06
3888,35-44,F,EU,en,Free,2025-03-07,None,text,phone,ios,iPhone 12,iOS 17,v1.8.2,b9997,gpt-4o,2025-11-15,0.94,1024,0,,,2026-01-06
3889,45-54,F,APAC,en,Free,2024-05-11,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.0,b3291,gpt-4o,2025-11-15,1.02,512,1,,,2026-01-06
3890,55+,F,EU,en,Plus,2024-12-08,Monthly,text,phone,ios,iPhone 14,iOS 16,v1.8.7,b9308,gpt-4o-mini,2025-10-20,0.65,512,1,,,2026-01-06
3891,45-54,Prefer_not_say,NA,en,Free,2024-04-27,None,voice,phone,android,Pixel 7,Android 14,v1.9.0,b7538,gpt-4o,2025-11-15,0.58,512,1,,,2026-01-06
3892,18-24,F,APAC,es,Plus,2025-11-10,Monthly,text,laptop,macbook,MacBook Air M2,macOS 13,v1.7.9,b1723,gpt-4o,2025-11-15,0.53,512,1,,,2026-01-06
3893,25-34,F,EU,es,Free,2025-11-05,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.0,b1163,gpt-4o,2025-11-15,0.59,256,1,,,2026-01-06
3894,25-34,M,NA,pt,Plus,2025-04-25,Monthly,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.0,b1237,gpt-4.1-mini,2025-12-01,0.56,512,1,,,2026-01-06
3895,55+,M,EU,en,Free,2024-08-03,None,text,phone,android,Galaxy S23,Android 14,v1.9.0,b5803,gpt-4o,2025-11-15,0.98,1024,1,,,2026-01-06
3896,18-24,M,NA,en,Free,2025-04-30,None,text,phone,ios,iPhone 15,iOS 17,v1.9.1,b8828,gpt-4o,2025-11-15,0.69,1024,0,,,2026-01-06
3897,35-44,F,NA,pt,Free,2025-07-02,None,text,phone,android,Galaxy S23,Android 13,v1.8.7,b1213,gpt-4o,2025-11-15,0.62,256,1,,,2026-01-06
3898,18-24,M,EU,en,Plus,2025-04-04,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.9.0,b8237,gpt-4o,2025-11-15,0.59,512,1,,,2026-01-06
3899,18-24,M,LATAM,en,Free,2025-10-09,None,text,phone,android,Pixel 6,Android 13,v1.9.0,b8592,gpt-4o,2025-11-15,0.65,256,1,,,2026-01-06
3900,25-34,F,EU,hi,Plus,2025-02-13,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.8.2,b2479,gpt-4o-mini,2025-10-20,0.62,512,1,,,2026-01-06
3901,25-34,M,EU,pt,Enterprise,2024-05-13,Monthly,text,laptop,macbook,MacBook Air M2,macOS 13,v1.8.7,b7255,gpt-4o,2025-11-15,0.86,2048,0,,,2026-01-06
3902,45-54,F,LATAM,en,Plus,2024-01-16,Monthly,voice,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.8.7,b5899,gpt-4o,2025-11-15,0.63,256,1,voice_latency_optim_v1,treatment,2026-01-06
3903,45-54,F,NA,en,Plus,2024-06-14,Monthly,text,phone,android,Pixel 7,Android 14,v1.9.1,b5711,gpt-4o-mini,2025-10-20,0.7,512,1,,,2026-01-06
3904,25-34,F,NA,en,Free,2025-11-07,None,voice,phone,ios,iPhone 15,iOS 17,v1.8.7,b3982,gpt-4o-mini,2025-10-20,0.83,1024,1,voice_latency_optim_v1,treatment,2026-01-06
3905,55+,F,EU,de,Free,2025-12-27,None,text,phone,android,Galaxy S22,Android 14,v1.7.9,b3980,gpt-4o,2025-11-15,0.59,256,0,,,2026-01-06
3906,18-24,Prefer_not_say,EU,en,Plus,2024-06-27,Monthly,voice,phone,ios,iPhone 15,iOS 17,v1.8.2,b9264,gpt-4o,2025-11-15,0.89,512,1,voice_latency_optim_v1,treatment,2026-01-06
3907,18-24,M,APAC,en,Free,2025-05-03,None,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b8803,gpt-4o,2025-11-15,0.52,512,1,,,2026-01-06
3908,25-34,M,APAC,en,Plus,2025-03-21,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.9.1,b1314,gpt-4o,2025-11-15,0.85,512,1,,,2026-01-06
3909,25-34,M,APAC,hi,Free,2024-10-18,None,text,phone,android,Pixel 6,Android 14,v1.7.9,b3367,gpt-4o,2025-11-15,0.72,256,1,,,2026-01-06
3910,45-54,F,EU,fr,Free,2025-05-30,None,text,phone,android,Galaxy S22,Android 14,v1.8.7,b6877,gpt-4o,2025-11-15,0.59,256,1,,,2026-01-06
3911,18-24,M,NA,en,Plus,2024-04-01,Annual,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b7305,gpt-4o,2025-11-15,0.83,2048,1,,,2026-01-06
3912,45-54,M,EU,en,Free,2024-06-14,None,voice,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.1,b4317,gpt-4o,2025-11-15,0.45,512,1,,,2026-01-06
3913,25-34,F,APAC,en,Plus,2024-09-21,Monthly,voice,phone,android,Pixel 7,Android 13,v1.8.2,b6559,gpt-4o,2025-11-15,0.93,256,0,voice_latency_optim_v1,control,2026-01-06
3914,45-54,M,EU,en,Free,2024-12-04,None,voice,phone,ios,iPhone 12,iOS 17,v1.9.1,b5040,gpt-4o,2025-11-15,0.78,1024,0,,,2026-01-06
3915,18-24,M,NA,hi,Team,2025-05-04,Annual,text,laptop,macbook,MacBook Air M2,macOS 14,v1.8.2,b6614,gpt-4o,2025-11-15,0.93,1024,1,,,2026-01-06
3916,45-54,F,APAC,en,Free,2024-11-30,None,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.8.7,b5052,gpt-4o,2025-11-15,0.61,2048,1,,,2026-01-06
3917,45-54,F,NA,pt,Free,2024-11-06,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.1,b6060,gpt-4o,2025-11-15,0.88,512,1,,,2026-01-06
3918,35-44,F,NA,ja,Free,2024-05-06,None,text,laptop,macbook,MacBook Air M2,macOS 13,v1.9.0,b3471,gpt-4o,2025-11-15,0.77,1024,1,,,2026-01-06
3919,45-54,F,NA,de,Free,2025-05-24,None,text,phone,android,Galaxy S23,Android 13,v1.8.7,b5926,gpt-4o-mini,2025-10-20,0.78,512,0,,,2026-01-06
3920,45-54,F,EU,es,Plus,2024-01-28,Monthly,voice,phone,ios,iPhone 13,iOS 16,v1.7.9,b8427,gpt-4.1-mini,2025-12-01,0.54,512,1,,,2026-01-06
3921,45-54,M,NA,ko,Free,2024-08-25,None,text,phone,ios,iPhone 14,iOS 17,v1.8.2,b5300,gpt-4o,2025-11-15,0.66,256,0,,,2026-01-06
3922,35-44,M,EU,en,Team,2024-03-06,Monthly,voice,phone,ios,iPhone 14,iOS 17,v1.7.9,b7620,gpt-4o,2025-11-15,0.64,1024,1,,,2026-01-06
3923,55+,F,APAC,pt,Team,2025-09-09,Monthly,voice,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b9922,gpt-4o-mini,2025-10-20,0.81,512,1,,,2026-01-06
3924,35-44,M,EU,en,Free,2024-01-08,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b9466,gpt-4o-mini,2025-10-20,0.55,1024,1,,,2026-01-06
3925,35-44,F,NA,en,Plus,2024-10-31,Monthly,voice,phone,android,Pixel 6,Android 14,v1.9.0,b3172,gpt-4o,2025-11-15,0.78,256,1,,,2026-01-06
3926,25-34,F,EU,en,Enterprise,2025-09-05,Monthly,text,phone,android,Galaxy S23,Android 14,v1.8.7,b7742,gpt-4o,2025-11-15,0.9,256,1,,,2026-01-06
3927,55+,F,NA,es,Free,2024-12-20,None,click,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.0,b6190,gpt-4o-mini,2025-10-20,0.65,512,1,,,2026-01-06
3928,18-24,F,NA,en,Free,2024-08-05,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.7,b7242,gpt-4o,2025-11-15,0.53,512,1,,,2026-01-06
3929,35-44,M,NA,en,Free,2025-12-16,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.1,b5436,gpt-4.1-mini,2025-12-01,0.42,512,1,,,2026-01-06
3930,25-34,F,APAC,de,Free,2024-10-02,None,voice,phone,android,Galaxy S22,Android 13,v1.7.9,b2063,gpt-4o,2025-11-15,0.58,256,1,voice_latency_optim_v1,treatment,2026-01-06
3931,35-44,F,LATAM,en,Free,2025-05-10,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b9699,gpt-4o,2025-11-15,0.24,256,0,,,2026-01-06
3932,18-24,F,NA,en,Free,2025-05-25,None,text,phone,ios,iPhone 15,iOS 16,v1.8.7,b8768,gpt-4o,2025-11-15,0.69,1024,1,,,2026-01-06
3933,25-34,F,APAC,pt,Team,2025-07-09,Monthly,text,phone,android,Galaxy S22,Android 13,v1.8.7,b8110,gpt-4o-mini,2025-10-20,1.06,1024,0,,,2026-01-06
3934,35-44,M,NA,en,Team,2024-01-04,Monthly,voice,phone,ios,iPhone 12,iOS 16,v1.9.1,b3069,gpt-4o-mini,2025-10-20,0.82,1024,1,,,2026-01-06
3935,25-34,M,NA,ko,Free,2025-11-18,None,text,phone,android,Pixel 7,Android 13,v1.8.2,b3579,gpt-4o-mini,2025-10-20,0.62,512,0,,,2026-01-06
3936,35-44,M,NA,es,Enterprise,2025-01-18,Monthly,text,phone,android,Galaxy S22,Android 13,v1.9.0,b3973,gpt-4o-mini,2025-10-20,0.57,2048,1,,,2026-01-06
3937,35-44,F,NA,fr,Enterprise,2024-12-16,Monthly,text,phone,ios,iPhone 12,iOS 16,v1.8.7,b3767,gpt-4o-mini,2025-10-20,0.65,1024,1,,,2026-01-06
3938,18-24,Prefer_not_say,EU,hi,Plus,2025-01-14,Monthly,voice,phone,android,Galaxy S23,Android 14,v1.9.1,b6685,gpt-4o,2025-11-15,0.4,256,1,voice_latency_optim_v1,control,2026-01-06
3939,35-44,Non-binary,NA,en,Free,2025-08-01,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.7,b4728,gpt-4o,2025-11-15,0.72,512,1,,,2026-01-06
3940,25-34,Prefer_not_say,NA,hi,Plus,2024-08-24,Monthly,text,laptop,macbook,MacBook Pro 14,macOS 13,v1.8.7,b4808,gpt-4o-mini,2025-10-20,0.84,1024,1,,,2026-01-06
3941,25-34,F,EU,fr,Free,2025-08-17,None,text,phone,android,Galaxy S22,Android 13,v1.7.9,b1439,gpt-4o,2025-11-15,0.88,2048,1,,,2026-01-06
3942,25-34,F,APAC,ja,Free,2024-01-14,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b1043,gpt-4o,2025-11-15,0.69,1024,1,,,2026-01-06
3943,25-34,M,NA,fr,Free,2025-04-21,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.9.1,b2575,gpt-4o,2025-11-15,0.65,512,0,,,2026-01-06
3944,25-34,F,EU,de,Free,2024-03-05,None,text,phone,android,Pixel 7,Android 14,v1.9.1,b9886,gpt-4o,2025-11-15,0.65,1024,1,,,2026-01-06
3945,18-24,F,EU,en,Plus,2025-08-31,Monthly,text,phone,ios,iPhone 14,iOS 16,v1.8.7,b1957,gpt-4.1-mini,2025-12-01,0.73,512,1,,,2026-01-06
3946,35-44,M,EU,de,Team,2024-05-02,Monthly,text,phone,ios,iPhone 12,iOS 17,v1.8.2,b8538,gpt-4o,2025-11-15,0.89,512,0,,,2026-01-06
3947,35-44,M,NA,en,Free,2025-08-11,None,text,phone,ios,iPhone 13,iOS 16,v1.9.0,b4227,gpt-4o-mini,2025-10-20,0.54,1024,1,,,2026-01-06
3948,25-34,M,NA,de,Free,2025-09-12,None,text,phone,android,Galaxy S22,Android 13,v1.8.7,b9498,gpt-4.1-mini,2025-12-01,0.51,1024,1,,,2026-01-06
3949,35-44,F,NA,en,Plus,2024-09-28,Annual,voice,phone,ios,iPhone 13,iOS 17,v1.8.2,b2676,gpt-4o,2025-11-15,0.56,512,1,,,2026-01-06
3950,18-24,Prefer_not_say,NA,de,Plus,2024-11-20,Annual,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b2018,gpt-4.1-mini,2025-12-01,0.46,1024,1,,,2026-01-06
3951,35-44,M,APAC,es,Free,2024-01-16,None,text,phone,ios,iPhone 13,iOS 17,v1.9.0,b1178,gpt-4o,2025-11-15,1.05,512,1,,,2026-01-06
3952,25-34,M,EU,en,Enterprise,2024-04-22,Monthly,text,phone,android,Galaxy S23,Android 14,v1.9.1,b9123,gpt-4o-mini,2025-10-20,0.61,256,0,,,2026-01-06
3953,25-34,F,LATAM,es,Plus,2024-01-31,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.9.1,b9810,gpt-4o,2025-11-15,0.57,256,0,,,2026-01-06
3954,35-44,F,NA,en,Free,2024-07-23,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.1,b9658,gpt-4o,2025-11-15,0.96,256,1,,,2026-01-06
3955,25-34,M,NA,es,Free,2024-02-15,None,text,phone,android,Galaxy S23,Android 14,v1.8.7,b6883,gpt-4o,2025-11-15,0.39,1024,1,,,2026-01-06
3956,25-34,M,NA,pt,Plus,2025-11-20,Monthly,voice,phone,ios,iPhone 13,iOS 17,v1.9.0,b7875,gpt-4.1-mini,2025-12-01,0.53,1024,0,voice_latency_optim_v1,treatment,2026-01-06
3957,25-34,F,APAC,en,Team,2024-11-11,Monthly,text,phone,android,Pixel 7,Android 14,v1.9.0,b1893,gpt-4o,2025-11-15,0.73,512,1,,,2026-01-06
3958,45-54,F,LATAM,en,Team,2024-04-08,Monthly,text,phone,android,Pixel 7,Android 14,v1.7.9,b5622,gpt-4.1-mini,2025-12-01,0.83,512,0,,,2026-01-06
3959,25-34,F,EU,en,Plus,2025-08-11,Monthly,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.0,b6129,gpt-4o-mini,2025-10-20,0.6,512,0,,,2026-01-06
3960,35-44,M,NA,en,Free,2024-10-10,None,text,laptop,macbook,MacBook Pro 14,macOS 14,v1.8.2,b9000,gpt-4o,2025-11-15,0.73,1024,0,,,2026-01-06
3961,18-24,F,EU,en,Enterprise,2025-09-13,Annual,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.0,b5055,gpt-4o,2025-11-15,0.83,512,1,,,2026-01-06
3962,45-54,M,NA,de,Plus,2025-08-01,Monthly,text,phone,ios,iPhone 14,iOS 16,v1.7.9,b7301,gpt-4o,2025-11-15,0.74,2048,1,,,2026-01-06
3963,55+,F,EU,fr,Plus,2024-06-26,Monthly,click,laptop,macbook,MacBook Air M1,macOS 14,v1.7.9,b5265,gpt-4o-mini,2025-10-20,0.43,1024,1,,,2026-01-06
3964,25-34,M,NA,en,Enterprise,2025-03-13,Monthly,text,phone,android,Galaxy S23,Android 14,v1.9.1,b2018,gpt-4o,2025-11-15,0.42,512,1,,,2026-01-06
3965,25-34,F,LATAM,es,Free,2024-06-20,None,text,phone,ios,iPhone 13,iOS 17,v1.9.1,b1314,gpt-4o-mini,2025-10-20,0.78,2048,1,,,2026-01-06
3966,18-24,M,APAC,en,Free,2024-10-24,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.2,b7718,gpt-4o,2025-11-15,0.62,256,1,,,2026-01-06
3967,25-34,M,LATAM,en,Free,2025-07-18,None,text,laptop,macbook,MacBook Air M2,macOS 14,v1.9.0,b3428,gpt-4.1-mini,2025-12-01,0.96,256,0,,,2026-01-06
3968,45-54,M,LATAM,en,Team,2024-07-13,Monthly,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.7,b1896,gpt-4o,2025-11-15,0.46,512,1,,,2026-01-06
3969,35-44,M,NA,en,Plus,2025-03-18,Annual,text,phone,ios,iPhone 14,iOS 16,v1.8.2,b2680,gpt-4o-mini,2025-10-20,0.44,2048,1,,,2026-01-06
3970,18-24,M,APAC,de,Team,2024-10-11,Annual,text,laptop,macbook,MacBook Pro 16,macOS 13,v1.9.0,b1166,gpt-4o-mini,2025-10-20,0.59,1024,1,,,2026-01-06
3971,55+,F,APAC,en,Plus,2025-11-11,Monthly,click,phone,android,Galaxy S22,Android 14,v1.8.2,b3290,gpt-4.1-mini,2025-12-01,0.86,256,1,,,2026-01-06
3972,35-44,M,LATAM,fr,Plus,2025-03-15,Annual,click,phone,android,Galaxy S23,Android 13,v1.7.9,b3535,gpt-4o,2025-11-15,0.49,256,1,,,2026-01-06
3973,18-24,F,NA,en,Free,2025-08-26,None,click,phone,ios,iPhone 14,iOS 17,v1.8.2,b5365,gpt-4o,2025-11-15,1.08,512,1,,,2026-01-06
3974,25-34,Non-binary,LATAM,hi,Enterprise,2025-04-17,Monthly,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.8.7,b3193,gpt-4o,2025-11-15,0.65,1024,1,,,2026-01-06
3975,18-24,F,APAC,en,Free,2025-09-24,None,voice,phone,android,Pixel 6,Android 13,v1.8.7,b5361,gpt-4o-mini,2025-10-20,0.78,512,1,,,2026-01-06
3976,45-54,M,NA,en,Free,2025-06-21,None,text,laptop,lenovo,Lenovo X1 Carbon,Windows 11,v1.9.1,b4047,gpt-4o,2025-11-15,0.92,512,1,,,2026-01-06
3977,25-34,Prefer_not_say,NA,hi,Free,2024-10-12,None,text,laptop,macbook,MacBook Air M1,macOS 13,v1.8.7,b3953,gpt-4o,2025-11-15,0.27,2048,1,,,2026-01-06
3978,25-34,M,EU,hi,Enterprise,2024-08-21,Monthly,text,phone,ios,iPhone 15,iOS 16,v1.8.7,b4112,gpt-4o,2025-11-15,0.74,256,1,,,2026-01-06
3979,45-54,F,APAC,en,Free,2025-01-01,None,text,phone,ios,iPhone 14,iOS 17,v1.9.0,b8581,gpt-4o,2025-11-15,0.86,1024,1,,,2026-01-06
3980,35-44,F,APAC,en,Plus,2024-11-12,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b3583,gpt-4o,2025-11-15,0.32,512,1,,,2026-01-06
3981,18-24,M,EU,en,Free,2025-08-11,None,text,phone,ios,iPhone 13,iOS 17,v1.8.2,b6767,gpt-4o-mini,2025-10-20,0.52,1024,0,,,2026-01-06
3982,18-24,M,NA,en,Free,2024-01-28,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b1071,gpt-4o,2025-11-15,0.77,1024,1,,,2026-01-06
3983,18-24,Non-binary,EU,fr,Enterprise,2025-07-25,Monthly,text,laptop,macbook,MacBook Air M1,macOS 14,v1.7.9,b1603,gpt-4o,2025-11-15,0.75,256,1,,,2026-01-06
3984,35-44,F,NA,pt,Free,2024-03-29,None,text,phone,ios,iPhone 15,iOS 16,v1.8.7,b4290,gpt-4o,2025-11-15,0.69,1024,1,,,2026-01-06
3985,35-44,F,APAC,hi,Free,2024-02-11,None,voice,phone,ios,iPhone 15,iOS 17,v1.9.0,b8543,gpt-4o-mini,2025-10-20,0.57,1024,1,,,2026-01-06
3986,25-34,M,NA,de,Plus,2024-12-29,Monthly,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.2,b8587,gpt-4o,2025-11-15,1.09,512,1,,,2026-01-06
3987,25-34,M,EU,hi,Free,2025-05-05,None,text,phone,ios,iPhone 14,iOS 17,v1.8.2,b3791,gpt-4o,2025-11-15,0.79,512,1,,,2026-01-06
3988,18-24,F,APAC,hi,Free,2025-05-22,None,voice,phone,ios,iPhone 14,iOS 17,v1.9.0,b6592,gpt-4o-mini,2025-10-20,0.27,512,1,,,2026-01-06
3989,18-24,Non-binary,LATAM,ja,Free,2024-12-28,None,text,laptop,macbook,MacBook Pro 16,macOS 14,v1.9.0,b6956,gpt-4o,2025-11-15,0.3,512,1,,,2026-01-06
3990,35-44,M,NA,en,Plus,2025-04-23,Monthly,text,phone,ios,iPhone 15,iOS 17,v1.9.0,b1241,gpt-4o,2025-11-15,0.44,2048,1,,,2026-01-06
3991,45-54,Prefer_not_say,NA,pt,Free,2024-03-07,None,click,phone,android,Pixel 6,Android 14,v1.9.1,b8056,gpt-4o-mini,2025-10-20,0.39,1024,1,,,2026-01-06
3992,25-34,M,EU,en,Team,2025-05-05,Monthly,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.1,b9806,gpt-4o,2025-11-15,0.74,1024,1,,,2026-01-06
3993,35-44,M,NA,en,Free,2025-04-14,None,voice,laptop,macbook,MacBook Air M2,macOS 14,v1.8.7,b6409,gpt-4o,2025-11-15,0.92,256,1,voice_latency_optim_v1,treatment,2026-01-06
3994,25-34,M,NA,hi,Free,2024-04-11,None,voice,phone,ios,iPhone 13,iOS 17,v1.8.2,b1424,gpt-4.1-mini,2025-12-01,0.47,2048,1,voice_latency_optim_v1,treatment,2026-01-06
3995,18-24,F,NA,es,Free,2024-07-05,None,voice,laptop,macbook,MacBook Pro 14,macOS 14,v1.8.2,b4754,gpt-4o,2025-11-15,1.09,256,1,,,2026-01-06
3996,18-24,M,EU,en,Free,2024-03-29,None,voice,phone,android,Pixel 7,Android 14,v1.7.9,b7044,gpt-4.1-mini,2025-12-01,0.73,256,1,voice_latency_optim_v1,control,2026-01-06
3997,45-54,Prefer_not_say,NA,hi,Free,2025-05-25,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.8.7,b3748,gpt-4.1-mini,2025-12-01,0.45,2048,0,,,2026-01-06
3998,45-54,F,APAC,fr,Enterprise,2025-10-01,Annual,voice,phone,android,Galaxy S22,Android 13,v1.9.1,b4624,gpt-4o-mini,2025-10-20,0.73,2048,1,,,2026-01-06
3999,55+,F,APAC,en,Plus,2024-12-25,Monthly,voice,phone,android,Galaxy S22,Android 13,v1.8.7,b4552,gpt-4o,2025-11-15,0.52,256,1,,,2026-01-06
4000,25-34,Non-binary,LATAM,de,Free,2025-07-22,None,text,laptop,lenovo,Lenovo Yoga 7,Windows 11,v1.8.7,b6119,gpt-4o-mini,2025-10-20,0.66,512,0,,,2026-01-06
4001,35-44,M,APAC,en,Free,2024-05-08,None,text,laptop,macbook,MacBook Air M1,macOS 14,v1.9.1,b8731,gpt-4o-mini,2025-10-20,0.42,1024,1,,,2026-01-06
4002,35-44,M,APAC,hi,Free,2024-06-12,None,text,phone,android,Pixel 6,Android 14,v1.9.0,b7871,gpt-4o,2025-11-15,0.51,256,1,,,2026-01-06
4003,35-44,F,APAC,es,Free,2024-11-14,None,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b4828,gpt-4o,2025-11-15,0.62,512,0,,,2026-01-06
4004,45-54,Non-binary,LATAM,es,Plus,2024-05-25,Monthly,click,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b3043,gpt-4o,2025-11-15,0.79,1024,1,,,2026-01-06
4005,55+,M,EU,en,Plus,2024-03-23,Monthly,voice,phone,ios,iPhone 15,iOS 16,v1.9.0,b4644,gpt-4o,2025-11-15,0.35,1024,1,,,2026-01-06
4006,25-34,M,NA,hi,Plus,2025-08-26,Annual,text,laptop,lenovo,Lenovo ThinkPad T14,Windows 11,v1.9.0,b6431,gpt-4.1-mini,2025-12-01,0.69,256,1,,,2026-01-06
4007,35-44,F,LATAM,fr,Free,2025-10-21,None,text,phone,ios,iPhone 14,iOS 17,v1.9.1,b7808,gpt-4.1-mini,2025-12-01,0.58,512,1,,,2026-01-06
4008,25-34,M,NA,en,Enterprise,2025-07-27,Monthly,voice,phone,ios,iPhone 12,iOS 16,v1.8.7,b5797,gpt-4o,2025-11-15,0.71,256,1,,,2026-01-06
4009,45-54,F,NA,en,Plus,2024-09-30,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.9.1,b2480,gpt-4o,2025-11-15,0.71,256,0,,,2026-01-06
4010,45-54,Prefer_not_say,APAC,hi,Team,2024-07-13,Monthly,text,phone,ios,iPhone 14,iOS 17,v1.8.7,b8669,gpt-4o-mini,2025-10-20,0.42,512,1,,,2026-01-06
4011,55+,M,NA,en,Free,2025-12-18,None,text,phone,android,Galaxy S22,Android 14,v1.8.7,b4897,gpt-4o,2025-11-15,0.91,512,1,,,2026-01-06
4012,35-44,Prefer_not_say,EU,es,Plus,2025-02-17,Monthly,text,phone,ios,iPhone 13,iOS 17,v1.8.7,b7031,gpt-4o-mini,2025-10-20,1.02,1024,1,,,2026-01-06
4013,45-54,M,EU,de,Free,2025-07-12,None,text,phone,android,Galaxy S22,Android 14,v1.9.0,b7971,gpt-4o,2025-11-15,0.52,2048,0,,,2026-01-06
4014,18-24,F,APAC,en,Plus,2024-05-24,Annual,voice,laptop,macbook,MacBook Pro 14,macOS 13,v1.7.9,b4811,gpt-4o,2025-11-15,0.45,512,1,voice_latency_optim_v1,control,2026-01-06
4015,18-24,F,APAC,pt,Free,2024-06-19,None,click,phone,ios,iPhone 14,iOS 17,v1.9.1,b6240,gpt-4o,2025-11-15,0.71,1024,1,,,2026-01-06
4016,25-34,M,EU,en,Free,2024-04-19,None,voice,phone,ios,iPhone 14,iOS 17,v1.9.1,b7044,gpt-4o,2025-11-15,0.71,256,1,,,2026-01-06
4017,35-44,F,NA,en,Team,2025-01-30,Monthly,text,phone,android,Pixel 6,Android 13,v1.9.0,b1360,gpt-4o,2025-11-15,0.83,256,1,,,2026-01-06
